"RegionID";"RegionName";"State";"Metro";"CountyName";"SizeRank";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016"
133552;"Waimea";"HI";"Hilo";"Hawaii";6337;176544.0;183633.0;188108.0;201808.0;220350.0;229217.0;240550.0;282817.0;344617.0;481600.0;502875.0;491542.0;444625.0;400492.0;358025.0;327558.0;338908.0;372983.0;393783.0;404850.0;430525.0
3494;"Avon";"CO";"Edwards";"Eagle";6338;0.0;244525.0;295558.0;321292.0;409100.0;404600.0;388317.0;403458.0;434633.0;529875.0;613575.0;623475.0;594142.0;537900.0;473675.0;416350.0;391308.0;427158.0;463700.0;496300.0;531150.0
9738;"Maggie Valley";"NC";"Asheville";"Haywood";6339;73389.0;72708.0;71742.0;80075.0;78958.0;76800.0;94325.0;102867.0;114517.0;121333.0;135283.0;144083.0;142283.0;130817.0;136692.0;140617.0;138183.0;132042.0;143208.0;153608.0;153225.0
397087;"Lykens Township";"PA";"Harrisburg";"Dauphin";6340;56567.0;56950.0;58500.0;57050.0;57683.0;61675.0;62650.0;65767.0;73083.0;81558.0;82550.0;84817.0;88833.0;86250.0;87108.0;86867.0;85075.0;81075.0;82283.0;87225.0;95913.0
15490;"Montague";"NJ";"New York";"Sussex";6341;109322.0;102833.0;108500.0;118875.0;122933.0;134475.0;152017.0;171433.0;189475.0;228592.0;252417.0;257275.0;213067.0;222958.0;207017.0;182592.0;169117.0;168975.0;179592.0;188825.0;194063.0
12895;"Myakka City";"FL";"North Port-Sarasota-Bradenton";"Manatee";6342;134644.0;139983.0;145492.0;156925.0;168542.0;185900.0;206333.0;232783.0;272150.0;371483.0;377217.0;330908.0;278708.0;244575.0;221108.0;203125.0;205283.0;225242.0;241100.0;266133.0;282875.0
31160;"Dallastown";"PA";"York";"York";6343;71778.0;73250.0;78083.0;78192.0;81642.0;81750.0;83892.0;88450.0;96050.0;109033.0;123008.0;128525.0;128258.0;122450.0;122817.0;114008.0;107358.0;108375.0;111608.0;114550.0;116663.0
397311;"Ulysses";"NY";"Ithaca";"Tompkins";6344;83744.0;84475.0;85542.0;90700.0;98517.0;100342.0;108817.0;120325.0;131642.0;141708.0;147183.0;156058.0;158133.0;156775.0;163567.0;165933.0;163858.0;165375.0;178617.0;192183.0;192838.0
30929;"Clear Lake";"MN";"Minneapolis-St Paul";"Sherburne";6345;0.0;111033.0;121325.0;132908.0;149667.0;168358.0;183133.0;198775.0;221192.0;235033.0;242725.0;229575.0;204300.0;207817.0;190500.0;179967.0;179433.0;195275.0;204475.0;218175.0;226413.0
6797;"Roberts";"WI";"Minneapolis-St Paul";"Saint Croix";6346;67711.0;78167.0;86642.0;98217.0;135183.0;148075.0;155783.0;162700.0;172492.0;180308.0;188217.0;197075.0;208783.0;207958.0;213917.0;199025.0;201117.0;200925.0;220867.0;231750.0;240313.0
29020;"Parsons";"TN";"";"Decatur";6347;27300.0;30858.0;33083.0;38033.0;34308.0;36150.0;33733.0;42758.0;45392.0;56308.0;56233.0;56850.0;55583.0;64408.0;55800.0;58142.0;61267.0;61275.0;58817.0;64050.0;65063.0
398183;"Fayette";"NY";"Seneca Falls";"Seneca";6348;82322.0;79067.0;81733.0;80642.0;85592.0;89717.0;85025.0;102242.0;105625.0;110558.0;115992.0;119975.0;125733.0;124417.0;129167.0;132450.0;135042.0;134292.0;133142.0;137092.0;138713.0
5241;"Huntington Woods";"MI";"Detroit";"Oakland";6349;193311.0;206367.0;220500.0;239608.0;260408.0;282442.0;283617.0;300475.0;316233.0;331092.0;323092.0;301325.0;262892.0;226725.0;218583.0;228600.0;242767.0;271233.0;306067.0;327950.0;336650.0
28817;"Forestdale";"MA";"Cape Cod";"Barnstable";6350;124889.0;124892.0;134725.0;151950.0;177825.0;206867.0;254700.0;301867.0;331417.0;354458.0;351825.0;331792.0;304400.0;277383.0;282467.0;273733.0;270350.0;278675.0;291333.0;297267.0;309825.0
397064;"Town of Argyle";"NY";"Glens Falls";"Washington";6352;67778.0;65775.0;67842.0;67742.0;66033.0;70167.0;80383.0;88633.0;99942.0;110983.0;128867.0;132100.0;126967.0;131667.0;136592.0;138592.0;137667.0;140792.0;145600.0;145758.0;152075.0
46643;"Mount Pleasant";"TN";"Nashville";"Maury";6353;53589.0;53683.0;55883.0;60450.0;61567.0;62358.0;65700.0;67008.0;71550.0;75542.0;80592.0;78175.0;81942.0;85258.0;83542.0;82567.0;81800.0;81633.0;85475.0;87883.0;91450.0
28313;"Culleoka";"TN";"Nashville";"Maury";6355;78644.0;80817.0;86058.0;93500.0;100217.0;95100.0;101608.0;102875.0;107158.0;112192.0;122467.0;122992.0;123225.0;124317.0;125292.0;118750.0;119583.0;124267.0;130158.0;139492.0;147363.0
49928;"Versailles";"OH";"Greenville";"Darke";6356;80633.0;81975.0;93458.0;99683.0;112717.0;111192.0;115775.0;126550.0;132908.0;135283.0;128675.0;129675.0;123308.0;126625.0;113317.0;109958.0;116967.0;125458.0;133733.0;161717.0;199100.0
397174;"Hanover Township";"PA";"Pittsburgh";"Beaver";6357;100633.0;102108.0;104142.0;111142.0;123075.0;128067.0;134700.0;149392.0;148383.0;153167.0;159742.0;148642.0;163950.0;171450.0;164267.0;172208.0;183050.0;177525.0;181792.0;193450.0;207888.0
29535;"Slinger";"WI";"Milwaukee";"Washington";6358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;241033.0;210492.0;222775.0;223717.0;234017.0;225775.0;217100.0;214925.0;210483.0;208100.0;213717.0;217292.0;226983.0;233425.0
11065;"Deerfield";"NH";"Boston";"Rockingham";6359;119300.0;124000.0;135800.0;148658.0;167733.0;192933.0;215575.0;245767.0;269575.0;293533.0;300675.0;282033.0;263325.0;253100.0;253625.0;242525.0;241025.0;246008.0;268683.0;277492.0;288450.0
32873;"Millvale";"PA";"Pittsburgh";"Allegheny";6360;32911.0;35967.0;36392.0;35967.0;37108.0;40192.0;42683.0;43367.0;46442.0;49192.0;52075.0;54725.0;51200.0;52258.0;50175.0;50683.0;51283.0;50092.0;51367.0;53225.0;58525.0
46861;"Odon";"IN";"Washington";"Daviess";6361;60856.0;62025.0;63100.0;67525.0;69625.0;69592.0;72008.0;74825.0;82500.0;91183.0;80050.0;73800.0;70683.0;71908.0;78117.0;80542.0;80400.0;83650.0;87000.0;85200.0;94188.0
44587;"Chisago City";"MN";"Minneapolis-St Paul";"Chisago";6362;114000.0;118025.0;128967.0;144167.0;172817.0;185783.0;202267.0;221433.0;253900.0;263217.0;261433.0;250258.0;232858.0;232925.0;198725.0;182567.0;192392.0;197058.0;204575.0;223383.0;237125.0
7796;"Waverly";"NE";"Lincoln";"Lancaster";6363;91189.0;98867.0;104217.0;108692.0;115317.0;115717.0;118608.0;123475.0;128158.0;132592.0;137308.0;139250.0;139017.0;137450.0;140925.0;139275.0;138767.0;140900.0;147017.0;154500.0;161963.0
397697;"Hampton Township";"NJ";"New York";"Sussex";6364;118400.0;123800.0;130542.0;144342.0;150550.0;159650.0;181942.0;219533.0;260533.0;281800.0;300925.0;300942.0;274633.0;266792.0;244708.0;223592.0;213242.0;211617.0;220875.0;219392.0;228538.0
17174;"Broadmoor Village";"CA";"San Francisco";"San Mateo";6365;219644.0;228217.0;247617.0;284250.0;361483.0;387667.0;427358.0;459125.0;555000.0;654467.0;695400.0;691642.0;599575.0;484650.0;488508.0;467308.0;463025.0;555558.0;628550.0;715708.0;787088.0
14863;"Bondurant";"IA";"Des Moines";"Polk";6366;94678.0;106508.0;112375.0;120917.0;128900.0;133733.0;140667.0;149075.0;155983.0;160058.0;166442.0;165908.0;164658.0;160333.0;166350.0;166075.0;168708.0;176883.0;183442.0;190350.0;200263.0
38097;"Crystal City";"MO";"St. Louis";"Jefferson";6367;65778.0;72792.0;77600.0;81167.0;88933.0;96558.0;101350.0;100317.0;106433.0;118542.0;132592.0;134308.0;121583.0;128408.0;115258.0;109750.0;106458.0;107083.0;106017.0;108000.0;112325.0
27294;"Strasburg";"OH";"New Philadelphia";"Tuscarawas";6368;87111.0;91558.0;97117.0;102217.0;108325.0;115550.0;113358.0;113042.0;124750.0;123742.0;124908.0;119983.0;112258.0;116175.0;122817.0;116908.0;119500.0;121717.0;134725.0;140933.0;139963.0
26896;"Saginaw";"MN";"Duluth";"Saint Louis";6370;0.0;0.0;0.0;0.0;48483.0;104017.0;127033.0;138508.0;144000.0;146875.0;154117.0;161333.0;157508.0;158417.0;161542.0;156000.0;148675.0;155092.0;158192.0;163817.0;170025.0
25779;"Mason";"MI";"Lansing";"Ingham";6371;0.0;108608.0;120583.0;127067.0;134250.0;146350.0;155675.0;163533.0;168258.0;169075.0;166350.0;159500.0;147600.0;134375.0;132517.0;127533.0;130842.0;137742.0;144883.0;149458.0;155125.0
397852;"Colerain Township";"PA";"Lancaster";"Lancaster";6372;136067.0;140492.0;143517.0;139442.0;150000.0;153967.0;163317.0;176408.0;197542.0;231708.0;261433.0;267650.0;264375.0;251817.0;253750.0;235575.0;229050.0;231058.0;239600.0;243600.0;258213.0
51826;"Eastham";"MA";"Cape Cod";"Barnstable";6373;141178.0;143783.0;156758.0;178292.0;218158.0;270658.0;312575.0;377675.0;426367.0;453717.0;449792.0;437883.0;418725.0;407192.0;406517.0;406833.0;395550.0;403683.0;409333.0;416500.0;422775.0
395759;"Town of Rowley";"MA";"Boston";"Essex";6374;195811.0;196725.0;214442.0;248342.0;286817.0;332950.0;348133.0;394158.0;414167.0;430933.0;429225.0;415692.0;387567.0;356158.0;373958.0;367358.0;362717.0;386117.0;408000.0;429092.0;434875.0
11014;"Cumberland";"IN";"Indianapolis";"Hancock";6375;143878.0;140842.0;155400.0;158567.0;161117.0;177892.0;186292.0;163833.0;144625.0;152525.0;151867.0;147633.0;145092.0;139292.0;139542.0;134775.0;130767.0;140900.0;142917.0;146392.0;142163.0
6149;"New Freedom";"PA";"York";"York";6377;138967.0;143833.0;143867.0;143033.0;150333.0;155633.0;161950.0;177142.0;200367.0;236667.0;284200.0;272517.0;261508.0;237508.0;226983.0;216667.0;211750.0;214050.0;214917.0;220842.0;235375.0
27980;"Windsor Heights";"IA";"Des Moines";"Polk";6379;0.0;97267.0;110233.0;116142.0;121600.0;125675.0;134892.0;142542.0;144542.0;150992.0;153942.0;157192.0;154425.0;149217.0;154750.0;150767.0;147700.0;156233.0;162083.0;169083.0;175900.0
398005;"Town of West Brookfield";"MA";"Worcester";"Worcester";6381;111767.0;114725.0;115742.0;123992.0;139167.0;155775.0;176350.0;200600.0;219008.0;239083.0;242192.0;239833.0;226900.0;199842.0;204675.0;195783.0;187892.0;187092.0;200008.0;212258.0;218913.0
43788;"Deridder";"LA";"De Ridder";"Beauregard";6382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75383.0;81500.0;78450.0;83192.0;88417.0;97375.0;98558.0;107758.0;112417.0;112442.0;118008.0;127575.0;124050.0
7766;"Wartburg";"TN";"Knoxville";"Morgan";6383;27033.0;31292.0;35367.0;39667.0;41533.0;40358.0;45900.0;49275.0;53300.0;68792.0;84542.0;80050.0;81017.0;80617.0;77108.0;73067.0;76225.0;76000.0;76500.0;76925.0;85313.0
32145;"Indian River Shores";"FL";"Vero Beach";"Indian River";6384;312522.0;329400.0;368533.0;393467.0;444700.0;482217.0;535675.0;589600.0;661417.0;800725.0;829125.0;784783.0;684258.0;632058.0;603250.0;566733.0;580208.0;595242.0;649258.0;713558.0;780763.0
33661;"Ridgely";"MD";"";"Caroline";6386;100356.0;102300.0;107033.0;111058.0;107808.0;119575.0;129858.0;145175.0;172400.0;201858.0;250242.0;242433.0;212792.0;216458.0;197058.0;180250.0;175542.0;175400.0;172567.0;168725.0;183138.0
50710;"Alva";"FL";"Fort Myers";"Lee";6387;90389.0;95583.0;97867.0;98167.0;106942.0;112292.0;122283.0;140358.0;180750.0;262208.0;293200.0;247983.0;188883.0;182867.0;153833.0;130542.0;129358.0;143083.0;156925.0;171475.0;196025.0
10710;"Carbondale";"CO";"Glenwood Springs";"Garfield";6389;174667.0;188775.0;210167.0;232717.0;252692.0;283350.0;298375.0;301417.0;299433.0;319667.0;371433.0;447167.0;502292.0;441125.0;360675.0;296350.0;282725.0;334242.0;406208.0;438667.0;460363.0
31630;"Fowler";"IN";"Lafayette-West Lafayette";"Benton";6390;53044.0;59592.0;64050.0;64225.0;67017.0;74950.0;74608.0;76208.0;92333.0;93117.0;88175.0;81875.0;81525.0;73975.0;75433.0;74733.0;70408.0;73883.0;71008.0;74933.0;77013.0
16671;"Hounsfield";"NY";"Watertown";"Jefferson";6391;67433.0;64317.0;68017.0;68750.0;70700.0;70033.0;82108.0;89583.0;91508.0;121317.0;133858.0;144150.0;144467.0;142908.0;152400.0;155850.0;157858.0;163150.0;165608.0;164042.0;158913.0
126639;"White City";"FL";"Port St. Lucie";"Saint Lucie";6392;90500.0;92350.0;91617.0;94342.0;103817.0;114150.0;128050.0;151600.0;183783.0;241375.0;261233.0;232183.0;173883.0;136592.0;131900.0;125125.0;126083.0;122425.0;137850.0;161575.0;179875.0
26151;"Nichols Hills";"OK";"Oklahoma City";"Oklahoma";6393;233000.0;227375.0;247292.0;261875.0;273550.0;278158.0;280450.0;298792.0;310042.0;340767.0;354142.0;376892.0;392417.0;398058.0;411600.0;425075.0;438058.0;457567.0;487283.0;519275.0;559988.0
34985;"Carter Lake";"IA";"Omaha";"Pottawattamie";6394;0.0;75208.0;78342.0;84533.0;84942.0;86925.0;89133.0;96517.0;101275.0;102533.0;105767.0;104583.0;100542.0;97558.0;99750.0;99317.0;96267.0;92167.0;95992.0;106625.0;110363.0
33502;"Port Vue";"PA";"Pittsburgh";"Allegheny";6395;40378.0;43850.0;44708.0;45908.0;46892.0;50150.0;51717.0;54883.0;57383.0;58192.0;57350.0;60200.0;59825.0;57150.0;57867.0;56008.0;50558.0;51358.0;55083.0;60392.0;63063.0
54785;"Union";"KY";"Cincinnati";"Boone";6396;0.0;168058.0;193783.0;198892.0;201233.0;202117.0;207350.0;215800.0;220550.0;224750.0;224142.0;223833.0;227675.0;228367.0;216592.0;216008.0;212092.0;217417.0;221625.0;226192.0;233000.0
14808;"Blauvelt";"NY";"New York";"Rockland";6397;212911.0;221433.0;238092.0;256075.0;304508.0;342975.0;382558.0;424800.0;485500.0;545892.0;569117.0;526867.0;488842.0;495733.0;474517.0;461892.0;436942.0;445550.0;453725.0;467092.0;481825.0
55797;"Gibsonia";"FL";"Lakeland";"Polk";6398;76711.0;78600.0;82000.0;83750.0;90033.0;94192.0;100983.0;111867.0;125167.0;151583.0;185242.0;180275.0;158708.0;139617.0;119150.0;97050.0;95675.0;103933.0;120692.0;130917.0;142188.0
51274;"Carmel Valley";"CA";"Salinas";"Monterey";6399;323678.0;367658.0;335417.0;454825.0;609925.0;712717.0;761108.0;813742.0;897892.0;1084730.0;1151480.0;1118580.0;961042.0;839675.0;739908.0;650450.0;650692.0;736508.0;813333.0;865367.0;945175.0
397617;"Point Township";"PA";"Sunbury";"Northumberland";6400;54389.0;57517.0;59525.0;60283.0;61208.0;66033.0;68542.0;78108.0;90833.0;108067.0;107958.0;115583.0;118725.0;132608.0;126108.0;126250.0;126767.0;126733.0;138617.0;137533.0;135338.0
22131;"Dupont";"WA";"Seattle";"Pierce";6401;147622.0;162600.0;179367.0;186367.0;196125.0;206233.0;202875.0;208608.0;231233.0;264358.0;302858.0;305200.0;287583.0;274617.0;274383.0;265900.0;270525.0;286100.0;290517.0;288683.0;294775.0
13390;"Preston";"MD";"";"Caroline";6402;96389.0;96767.0;105300.0;110542.0;103808.0;117567.0;122633.0;144317.0;165425.0;194625.0;231450.0;229825.0;201575.0;208183.0;177167.0;161675.0;172225.0;166092.0;167333.0;161650.0;179188.0
29733;"South Toms River";"NJ";"New York";"Ocean";6403;77389.0;81058.0;81033.0;83717.0;88292.0;99483.0;119625.0;142642.0;172650.0;214850.0;234358.0;232083.0;217900.0;197483.0;188242.0;170500.0;147142.0;152667.0;169992.0;170142.0;171625.0
13157;"Pagedale";"MO";"St. Louis";"Saint Louis";6405;40144.0;42475.0;45983.0;49375.0;54975.0;58733.0;62675.0;67158.0;66158.0;68225.0;75125.0;78050.0;74542.0;67050.0;60342.0;57708.0;49408.0;51058.0;52117.0;52033.0;51925.0
26927;"Salem";"SC";"Seneca";"Oconee";6406;0.0;0.0;0.0;0.0;0.0;0.0;185875.0;206842.0;208308.0;230308.0;248592.0;265425.0;268717.0;267975.0;232025.0;222158.0;219600.0;221292.0;215242.0;236383.0;239438.0
39758;"Merrill";"MI";"Saginaw";"Saginaw";6407;72244.0;73342.0;76917.0;79667.0;88617.0;93292.0;97125.0;104517.0;105575.0;108833.0;101492.0;94483.0;86133.0;83125.0;93117.0;91917.0;88325.0;86067.0;89283.0;96342.0;92363.0
34180;"Sunderland";"MA";"Greenfield Town";"Franklin";6408;135956.0;143475.0;153575.0;153142.0;158300.0;172908.0;201525.0;233900.0;254742.0;288100.0;285358.0;285225.0;277892.0;258742.0;273400.0;258667.0;264125.0;263717.0;266675.0;275675.0;287950.0
55286;"Yorktown";"IN";"Muncie";"Delaware";6410;84000.0;88575.0;92842.0;93208.0;95792.0;103942.0;104900.0;106525.0;114433.0;117950.0;117292.0;104817.0;98700.0;97675.0;98133.0;94625.0;87733.0;92175.0;98975.0;101142.0;97625.0
27757;"Walpole";"NH";"Keene";"Cheshire";6411;101389.0;95400.0;104250.0;115642.0;128025.0;143242.0;155608.0;173183.0;182808.0;212492.0;218767.0;220108.0;225283.0;220125.0;224633.0;223808.0;220158.0;209208.0;215675.0;207783.0;201763.0
46818;"Northern Cambria";"PA";"Johnstown";"Cambria";6412;43089.0;37300.0;33967.0;38783.0;42025.0;43308.0;47575.0;46658.0;45567.0;47417.0;54492.0;52350.0;46142.0;44967.0;48950.0;48808.0;44358.0;41733.0;40867.0;45117.0;56675.0
397423;"Cranbury Township";"NJ";"New York";"Middlesex";6413;0.0;274550.0;308583.0;345133.0;386400.0;444625.0;502550.0;542558.0;598467.0;687117.0;748167.0;742250.0;672192.0;630800.0;634950.0;616733.0;607200.0;621925.0;640317.0;652550.0;655763.0
49508;"Manhasset Hills";"NY";"New York";"Nassau";6414;335333.0;354975.0;393125.0;453725.0;512800.0;564567.0;608358.0;682567.0;744908.0;834075.0;856367.0;829500.0;794733.0;781550.0;744958.0;739125.0;741617.0;766708.0;814408.0;834383.0;843800.0
398130;"Independence Township";"NJ";"Allentown";"Warren";6415;142111.0;142567.0;149858.0;151483.0;170317.0;188217.0;215417.0;244250.0;270342.0;306583.0;330475.0;314517.0;292442.0;274308.0;244408.0;223908.0;213758.0;215083.0;223358.0;217342.0;231475.0
399289;"Penn Township";"PA";"Pittsburgh";"Butler";6416;0.0;0.0;0.0;106050.0;144083.0;136700.0;149150.0;158650.0;162592.0;168983.0;168317.0;175908.0;175958.0;186100.0;192725.0;196758.0;203675.0;197075.0;211992.0;224283.0;220438.0
3745;"Bon Aqua";"TN";"Nashville";"Hickman";6417;51589.0;73025.0;81775.0;74892.0;83058.0;85667.0;88908.0;89458.0;91417.0;101267.0;111500.0;116717.0;105233.0;109275.0;111492.0;109533.0;107183.0;113575.0;114567.0;116717.0;125338.0
20403;"Seaside";"OR";"Astoria";"Clatsop";6418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109792.0;253758.0;292550.0;330817.0;320142.0;283075.0;241567.0;235833.0;209975.0;204325.0;225875.0;238583.0;252175.0
45908;"Ivins";"UT";"St. George";"Washington";6419;122500.0;135400.0;138008.0;148750.0;154183.0;160392.0;162325.0;165467.0;162792.0;195283.0;270492.0;285908.0;266917.0;257100.0;212983.0;193917.0;196417.0;206850.0;220825.0;226683.0;235938.0
15785;"North Liberty";"IN";"South Bend";"Saint Joseph";6420;63356.0;67908.0;76733.0;79950.0;80600.0;87933.0;89117.0;89317.0;101267.0;103858.0;103542.0;105517.0;100075.0;102942.0;109733.0;98908.0;97442.0;99308.0;99883.0;106592.0;101725.0
147255;"Douglass Hills";"KY";"Louisville/Jefferson County";"Jefferson";6421;138656.0;142350.0;147142.0;155250.0;160300.0;165133.0;167933.0;178017.0;180667.0;187967.0;196008.0;196683.0;199425.0;200358.0;201775.0;199367.0;200517.0;203208.0;211808.0;221508.0;221875.0
16865;"Bailey";"CO";"Denver";"Park";6422;117944.0;134867.0;137958.0;152075.0;170992.0;187725.0;195367.0;201142.0;214467.0;217283.0;218950.0;226533.0;217867.0;201725.0;197125.0;188983.0;179133.0;192000.0;219442.0;241308.0;274113.0
32553;"Lodi";"OH";"Cleveland";"Medina";6423;104567.0;105275.0;112433.0;113967.0;116375.0;121192.0;123700.0;129250.0;133575.0;138692.0;137092.0;131742.0;126192.0;127458.0;121192.0;121342.0;120433.0;121800.0;128158.0;133175.0;135000.0
46477;"Meadow Vista";"CA";"Sacramento";"Placer";6424;174856.0;176558.0;198867.0;211542.0;235367.0;269833.0;310950.0;375992.0;410967.0;503800.0;506858.0;470108.0;396492.0;343175.0;302200.0;294992.0;297850.0;334608.0;380533.0;408283.0;443538.0
35229;"Battlefield";"MO";"Springfield";"Greene";6425;84556.0;95617.0;101058.0;112550.0;121742.0;123333.0;124042.0;128742.0;123442.0;132558.0;138483.0;136225.0;135083.0;136508.0;130183.0;127992.0;127008.0;127267.0;130958.0;132592.0;137050.0
397512;"Town of Wilton";"NH";"Manchester";"Hillsborough";6426;86789.0;104650.0;117925.0;127458.0;142467.0;162700.0;190517.0;211717.0;239525.0;256625.0;254875.0;240133.0;232883.0;205358.0;208083.0;187750.0;185192.0;192800.0;203642.0;215642.0;218813.0
14571;"West Reading";"PA";"Reading";"Berks";6427;67300.0;64358.0;65950.0;66742.0;66417.0;67050.0;68058.0;73367.0;79525.0;84475.0;99308.0;112400.0;114183.0;111742.0;114575.0;106975.0;98658.0;102092.0;103617.0;100308.0;103325.0
15292;"Erwin";"NC";"Dunn";"Harnett";6428;61422.0;57217.0;58917.0;63467.0;68725.0;61133.0;66108.0;70683.0;71425.0;74842.0;76008.0;82842.0;81492.0;80575.0;86967.0;85767.0;88800.0;86950.0;83375.0;84575.0;83513.0
113075;"Three Points";"AZ";"Tucson";"Pima";6430;91067.0;92267.0;97483.0;102250.0;105750.0;111833.0;120125.0;125825.0;135650.0;170150.0;204025.0;207875.0;187167.0;165617.0;136433.0;118133.0;111967.0;116442.0;126458.0;130675.0;139263.0
395753;"Town of Jericho";"VT";"Burlington";"Chittenden";6431;0.0;138342.0;162117.0;157700.0;158225.0;204833.0;215550.0;259925.0;287817.0;325283.0;317767.0;268567.0;272175.0;271350.0;269625.0;262042.0;264408.0;277167.0;276658.0;272158.0;284138.0
31922;"Hamilton";"VA";"Washington";"Loudoun";6432;205733.0;212925.0;221467.0;229700.0;253933.0;294792.0;323125.0;359667.0;414925.0;512967.0;514692.0;465708.0;402700.0;376258.0;389708.0;395308.0;406300.0;425775.0;443858.0;448933.0;461088.0
29563;"Rutledge";"TN";"Knoxville";"Grainger";6433;32178.0;34700.0;38858.0;42358.0;56975.0;65625.0;77675.0;75242.0;73600.0;91850.0;110192.0;112317.0;105625.0;98492.0;96983.0;94533.0;97950.0;95417.0;102200.0;109867.0;115450.0
53786;"Palermo";"NY";"Syracuse";"Oswego";6434;60089.0;61183.0;60575.0;62233.0;62892.0;67100.0;67950.0;71858.0;79092.0;86300.0;83975.0;83392.0;84750.0;83917.0;84450.0;87675.0;91450.0;88783.0;93375.0;98892.0;98513.0
396668;"Holiday City South";"NJ";"New York";"Ocean";6435;105567.0;103550.0;99258.0;97025.0;104000.0;107658.0;123308.0;149400.0;156483.0;176967.0;189925.0;181175.0;159000.0;137308.0;122142.0;115175.0;107192.0;120417.0;134050.0;129575.0;138475.0
57270;"East China";"MI";"Detroit";"Saint Clair";6436;138589.0;139225.0;146117.0;163575.0;184425.0;196642.0;192383.0;191725.0;192867.0;200492.0;194892.0;184642.0;147333.0;123350.0;134550.0;129308.0;123692.0;132108.0;151383.0;153067.0;159213.0
35756;"Oley";"PA";"Reading";"Berks";6437;114422.0;116558.0;117800.0;117392.0;123617.0;128975.0;134217.0;146267.0;163208.0;177550.0;197783.0;215242.0;209975.0;198625.0;194475.0;184108.0;178308.0;179608.0;181225.0;182300.0;185038.0
26457;"Pennsburg";"PA";"Philadelphia";"Montgomery";6439;115278.0;116558.0;118367.0;121175.0;124642.0;130400.0;142542.0;160025.0;180558.0;209217.0;221225.0;218575.0;217575.0;202458.0;205533.0;196675.0;188200.0;191958.0;195617.0;193758.0;198225.0
399151;"Town of Darien";"WI";"Whitewater";"Walworth";6440;97144.0;100300.0;104517.0;108217.0;80058.0;83858.0;93017.0;110567.0;130333.0;145683.0;160517.0;153992.0;144917.0;135350.0;139975.0;130300.0;129417.0;128567.0;133458.0;138408.0;147688.0
47522;"Saint Paris";"OH";"Urbana";"Champaign";6441;76044.0;80858.0;82375.0;84400.0;87975.0;96442.0;100383.0;103058.0;107625.0;103733.0;104425.0;103400.0;92408.0;101567.0;94600.0;93850.0;103983.0;100142.0;103900.0;110975.0;116900.0
20465;"Sherman";"CT";"Stamford";"Fairfield";6442;240433.0;249050.0;263300.0;275192.0;301017.0;332783.0;368625.0;413942.0;457283.0;533633.0;516508.0;512325.0;497517.0;477892.0;446300.0;437042.0;405958.0;408425.0;408133.0;427092.0;425875.0
55097;"West Bountiful";"UT";"Ogden";"Davis";6443;137033.0;145108.0;149283.0;148367.0;155975.0;160592.0;167767.0;165792.0;174008.0;183842.0;207892.0;247017.0;265050.0;249642.0;214433.0;196933.0;189167.0;204175.0;213725.0;224667.0;241088.0
52941;"Leslie";"MI";"Lansing";"Ingham";6444;0.0;81550.0;98558.0;100417.0;114033.0;121192.0;123917.0;131350.0;135317.0;141158.0;144533.0;135383.0;117425.0;102900.0;104408.0;95900.0;92550.0;104650.0;116050.0;126350.0;131738.0
31016;"Conoy";"PA";"Lancaster";"Lancaster";6445;108289.0;112108.0;117308.0;123658.0;126100.0;126708.0;129058.0;134267.0;147817.0;158700.0;171133.0;179550.0;185333.0;178817.0;180042.0;173183.0;169842.0;170292.0;173058.0;177142.0;180825.0
56993;"Pauline";"SC";"Spartanburg";"Spartanburg";6446;90333.0;89500.0;93675.0;99792.0;100900.0;109392.0;110300.0;106233.0;110750.0;120658.0;122125.0;131983.0;129708.0;131833.0;134717.0;131017.0;133367.0;133425.0;136983.0;136092.0;140075.0
42456;"Hagerstown";"IN";"Richmond";"Wayne";6447;70156.0;76658.0;79425.0;81808.0;84225.0;89700.0;92067.0;94492.0;100042.0;103325.0;99267.0;92100.0;91892.0;83325.0;78992.0;75450.0;84250.0;83050.0;80908.0;82758.0;86838.0
10337;"Belleville";"MI";"Detroit";"Wayne";6449;89800.0;108342.0;119300.0;127583.0;132533.0;142875.0;149225.0;153633.0;154433.0;166350.0;166092.0;151675.0;127992.0;105167.0;87567.0;82258.0;81617.0;96050.0;112308.0;118308.0;132425.0
49691;"North Plains";"OR";"Portland";"Washington";6450;139856.0;149567.0;154325.0;154900.0;156033.0;166633.0;171900.0;179275.0;189692.0;210467.0;257192.0;269783.0;256742.0;239358.0;243225.0;222592.0;216408.0;234292.0;258308.0;283450.0;309350.0
10514;"Boylston";"MA";"Worcester";"Worcester";6451;146333.0;153983.0;159958.0;177392.0;202708.0;232667.0;266392.0;294025.0;318408.0;345892.0;336083.0;327150.0;299467.0;282983.0;286667.0;278767.0;275250.0;285058.0;296833.0;306958.0;323675.0
20675;"Stony Point";"NC";"Charlotte";"Iredell";6452;69111.0;74158.0;77458.0;81850.0;88942.0;95033.0;97608.0;102792.0;115617.0;117875.0;112383.0;115342.0;121467.0;117667.0;121358.0;117383.0;114717.0;114625.0;114358.0;125083.0;128325.0
